AcelX,AcelY,AcelZ,GyroX,GyroY,GyroZ,Latitud,Longitud,Altitud,Hora
-18.37,6.59,1104.43,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:47
-18.25,4.39,1101.62,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:47
-16.42,3.54,1103.21,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:47
-15.81,4.88,1109.07,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:47
-18.86,6.47,1110.78,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:47
-17.40,3.91,1108.09,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:47
-15.81,6.47,1109.56,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:47
-16.17,5.86,1110.41,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:47
-15.20,3.91,1111.76,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:47
-15.69,4.64,1114.20,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:47
-19.47,5.98,1114.20,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:47
-16.78,4.03,1113.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:47
-14.34,6.10,1112.12,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:47
-16.66,5.86,1109.56,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:47
-17.64,7.93,1106.75,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:47
-18.37,6.59,1107.24,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.15,6.35,1107.73,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-19.35,5.98,1112.37,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-15.08,5.98,1109.07,1.7,-1.1,-0.4,latitud,longitude,altitude,7/7/15:39:48
-16.05,6.84,1103.94,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.76,5.62,1109.19,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-16.42,4.64,1114.20,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-16.17,6.96,1111.88,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-16.91,5.49,1108.34,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.40,5.13,1110.78,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.42,2.81,1106.75,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.76,8.18,1108.09,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.54,5.13,1109.07,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.15,5.00,1105.41,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.66,10.13,1116.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.64,5.74,1108.34,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.81,6.35,1110.90,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-15.44,5.74,1107.97,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-18.62,4.64,1109.92,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.27,7.93,1108.58,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.54,6.84,1106.63,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.27,6.59,1107.73,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.54,4.76,1110.17,1.7,-1.4,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.88,3.91,1111.63,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.17,3.66,1113.34,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-14.71,6.23,1111.27,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:48
-14.34,4.39,1109.56,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.20,3.17,1108.58,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-14.59,4.27,1104.55,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.40,6.84,1103.70,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.76,5.98,1109.68,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.69,9.03,1110.66,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.30,6.23,1108.70,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-14.83,5.62,1108.22,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.30,5.74,1110.78,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.66,6.84,1109.56,1.8,-1.2,-0.2,latitud,longitude,altitude,7/7/15:39:48
-16.78,5.37,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.78,7.81,1107.73,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-15.56,6.59,1109.56,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-14.71,5.86,1104.31,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.03,9.03,1106.26,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.03,7.93,1110.41,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.15,8.06,1112.61,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.03,7.81,1108.34,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.40,9.28,1110.78,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.76,5.74,1114.20,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.15,2.56,1110.17,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-15.56,5.62,1106.75,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-18.37,5.37,1110.78,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.40,3.66,1112.12,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.32,5.74,1110.05,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-19.10,8.30,1105.65,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.76,6.35,1106.38,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-18.86,6.35,1108.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-18.37,6.47,1111.88,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.44,6.96,1111.15,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.88,7.32,1106.51,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-13.85,6.47,1109.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.88,5.13,1110.90,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.30,6.71,1114.32,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.66,8.30,1109.56,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.27,6.84,1111.76,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.03,7.45,1113.83,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-16.91,6.96,1109.92,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.03,8.91,1107.97,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-18.25,8.54,1107.60,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-16.91,5.98,1107.48,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.91,8.54,1110.41,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-18.49,5.74,1113.59,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-13.61,6.23,1110.05,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.44,6.59,1106.38,1.7,-1.2,-0.2,latitud,longitude,altitude,7/7/15:39:48
-17.40,3.30,1108.58,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.20,4.39,1107.60,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.44,4.52,1111.76,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-19.10,6.23,1110.90,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-19.35,5.00,1112.61,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-15.81,5.49,1111.39,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-14.83,8.54,1107.48,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-19.47,8.54,1109.56,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-21.79,6.47,1109.92,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-20.69,8.54,1106.63,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.05,6.71,1109.92,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-13.85,6.10,1107.85,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.78,5.49,1107.85,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-14.34,6.23,1108.34,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-16.42,4.88,1106.02,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.69,2.32,1108.22,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-14.47,5.37,1106.26,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.03,7.32,1109.68,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-13.24,6.35,1108.70,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-21.06,7.69,1110.53,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.05,5.98,1107.48,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.52,7.57,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.40,4.64,1108.70,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-18.37,5.98,1116.03,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.30,4.27,1110.78,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-14.34,5.25,1109.07,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.76,3.54,1112.00,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.88,5.49,1106.26,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-15.81,5.13,1110.90,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.88,4.03,1114.07,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.42,6.71,1111.27,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.66,5.98,1110.53,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.40,4.27,1112.98,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:48
-16.30,4.64,1113.22,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.27,5.86,1114.20,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.27,4.52,1111.39,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-18.13,7.93,1111.63,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-17.76,8.42,1110.78,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:48
-14.83,5.37,1111.63,1.8,-1.3,-0.5,latitud,longitude,altitude,7/7/15:39:48
-17.40,4.15,1108.58,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:48
-17.64,5.25,1110.66,1.7,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:48
-18.37,5.49,1112.37,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-18.13,5.62,1110.17,1.7,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:48
-18.62,6.59,1110.78,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.56,6.47,1107.48,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-15.44,5.25,1109.68,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:48
-16.30,4.39,1111.02,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.27,8.91,1110.53,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.27,6.23,1110.05,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.76,5.13,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-19.35,5.98,1109.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.64,4.15,1106.87,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-19.35,3.05,1108.70,1.8,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.64,4.15,1108.58,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.40,5.86,1111.27,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.66,5.74,1113.71,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.91,8.79,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.05,11.23,1110.17,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.08,8.18,1104.19,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.76,5.37,1109.92,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-14.95,4.64,1113.59,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.44,7.57,1110.90,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.03,7.57,1109.92,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-16.91,8.42,1108.09,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.81,6.84,1113.83,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-18.25,7.81,1112.24,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.52,8.06,1112.49,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-15.56,8.30,1107.12,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.69,6.96,1107.12,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.05,5.86,1109.07,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-16.30,9.03,1108.34,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.08,7.93,1106.51,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.56,7.93,1103.94,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-15.32,6.59,1111.39,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.93,5.86,1115.91,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-13.73,5.86,1113.71,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-13.37,6.35,1113.71,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-12.39,5.86,1107.24,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.54,4.39,1110.66,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.69,5.00,1112.24,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.30,3.42,1113.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-19.35,4.27,1111.15,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.88,4.76,1111.15,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-14.47,4.27,1107.48,1.8,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.42,6.59,1106.38,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.40,5.25,1105.53,1.8,-1.1,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.52,5.37,1109.92,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.27,4.27,1107.60,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-13.49,5.62,1112.37,1.7,-1.1,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.64,4.52,1108.58,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-18.98,5.00,1106.38,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.03,5.62,1111.88,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:49
-18.49,8.67,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-19.10,5.98,1107.97,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.56,5.25,1113.46,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-18.49,7.32,1112.24,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.78,5.86,1112.24,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:49
-14.10,8.18,1114.07,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.27,6.96,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-14.10,7.57,1111.27,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-14.95,9.28,1110.53,1.8,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:49
-16.54,11.11,1107.36,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:49
-18.13,6.84,1106.99,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-18.25,5.13,1109.92,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.76,4.15,1109.68,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:49
-19.35,4.52,1111.02,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-15.69,7.93,1109.56,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.52,7.57,1109.19,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.52,6.59,1107.73,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-18.74,6.59,1108.34,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-14.47,8.79,1112.00,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-18.74,8.54,1110.66,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-18.98,7.32,1111.76,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-14.71,8.18,1113.59,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.30,3.66,1111.76,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.93,5.98,1109.31,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.66,4.64,1111.76,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.56,6.47,1109.68,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-14.59,7.93,1108.22,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.17,6.71,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.93,7.57,1112.73,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-15.32,6.10,1112.37,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.76,4.88,1109.80,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.03,5.98,1110.90,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-14.59,6.47,1108.70,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.93,7.08,1112.73,1.8,-1.1,-0.4,latitud,longitude,altitude,7/7/15:39:49
-18.62,7.08,1114.93,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-14.95,5.13,1112.24,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.03,3.91,1109.80,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-20.32,4.52,1105.16,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-14.22,4.39,1106.51,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.52,4.88,1106.63,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.66,4.64,1110.29,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-13.24,7.08,1107.60,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-13.61,6.96,1107.73,1.7,-1.4,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.64,5.00,1112.00,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.20,6.23,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.91,7.32,1108.34,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-15.69,8.06,1113.46,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-14.47,9.16,1108.46,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.76,6.96,1106.26,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-16.05,4.76,1107.48,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.52,5.62,1108.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.27,4.64,1109.80,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.15,4.52,1114.20,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-19.47,6.71,1110.05,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.64,7.69,1111.15,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-15.20,5.86,1112.85,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-16.91,7.81,1108.70,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.30,7.81,1108.46,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-16.54,5.37,1106.02,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:49
-15.69,5.74,1110.05,1.7,-1.4,-0.4,latitud,longitude,altitude,7/7/15:39:49
-17.40,6.35,1113.10,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-19.96,7.08,1108.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.03,7.69,1108.46,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.15,5.86,1114.20,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.17,6.96,1110.66,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.66,6.59,1110.66,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:49
-16.66,6.59,1113.59,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.40,7.45,1107.85,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:49
-17.64,5.13,1106.26,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-13.24,4.03,1111.39,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-16.30,6.10,1112.37,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-16.17,8.18,1107.97,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:50
-16.91,8.79,1109.44,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-17.03,9.16,1109.56,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:50
-17.76,5.00,1110.53,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-18.62,5.49,1109.31,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-17.64,7.57,1108.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-17.76,7.20,1110.29,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:50
-16.17,4.76,1108.46,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:50
-13.98,5.62,1109.31,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:50
-14.59,5.00,1112.37,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:50
-19.23,5.74,1109.44,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-15.81,6.59,1107.36,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-16.42,6.59,1107.73,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-16.78,4.76,1110.78,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-16.66,5.37,1106.87,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-17.88,7.20,1110.53,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:50
-17.27,5.13,1104.80,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-19.47,7.20,1113.95,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:50
-16.30,6.35,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-15.93,6.47,1112.24,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-15.32,6.59,1111.15,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-15.81,4.03,1107.97,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-13.73,5.13,1106.87,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-17.03,5.86,1113.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:50
-13.98,5.86,1109.44,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:50
-15.20,6.84,1105.16,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:50
-17.52,5.49,1108.46,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:50
-16.91,6.96,1109.31,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:50
-18.25,5.49,1111.76,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:50
